Village_ID,Reference Number,Audited?,Audit Status,State,District,Block / Taluk,Gram Panchayat,Village Name,Date of Survey,Estimated Trees,Observed Trees,Harvestable %,Avg Age of Trees,Fruiting %,Plantation Type,Latitude,Longitude,GPS Entry Used,Max Capacity (kg),Sourced So Far (kg),Remaining Capacity (kg)
Karnataka_Kolar_Malur_Dadinaikanahallidoddi_Dadinayakanadoddi,fm43tkun,No,Approved,Karnataka,Kolar,Malur,Dadinaikanahallidoddi,Dadinayakanadoddi,2025-12-22,600,150,90,Between 8 to 40 years,50, Field Bund,12.8574356,77.9488471,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Dadinaikanahallidoddi_Kadadanahalli,fmu9sngg,No,Approved,Karnataka,Kolar,Malur,Dadinaikanahallidoddi,Kadadanahalli,2025-12-22,400,100,90,Between 8 to 40 years,50, Field Bund,12.8670637,77.9722807,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_Dadinaikanahallidoddi_Padavanahalli,fm6xy3jf,No,Approved,Karnataka,Kolar,Malur,Dadinaikanahallidoddi,Padavanahalli,2025-12-22,900,300,90,Between 8 to 40 years,60, Field Bund,12.8647234,77.9450832,Entry 4,2700.0,0.0,2700.0
Karnataka_Kolar_Malur_Doddashivara_Chikkashivara,fm9mpjt6,Yes,Audit Approved,Karnataka,Kolar,Malur,Doddashivara,Chikkashivara,2025-12-16,600,200,90,Between 8 to 40 years,60, Field Bund,13.009043,77.9511173,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Doddashivara_Doddasabbenahalli,fmhnfcer,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Doddasabbenahalli,2025-12-16,300,50,90,Between 8 to 40 years,50, Field Bund,13.0270431,78.0062825,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Doddashivara_Doddashivara,fm9immbi,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Doddashivara,2025-12-16,200,50,90,Between 8 to 40 years,50, Field Bund,13.0315205,77.9877437,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Doddashivara_Guddanahalli,fm7d4awh,Yes,Audit Approved,Karnataka,Kolar,Malur,Doddashivara,Guddanahalli,2025-12-16,700,250,90,Between 8 to 40 years,60, Field Bund,13.0071775,77.9483666,Entry 4,2100.0,0.0,2100.0
Karnataka_Kolar_Malur_Doddashivara_Haripura,fmdhqquk,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Haripura,2025-12-16,200,50,90,Between 8 to 40 years,50, Field Bund,13.0162864,77.9992957,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Doddashivara_Kateri,fmklm6do,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Kateri,2025-12-16,250,50,90,Between 8 to 40 years,50, Field Bund,13.0011975,77.9884447,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Doddashivara_Puramakanahalli,fmnjz7ir,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Puramakanahalli,2025-12-16,150,50,90,Between 8 to 40 years,50, Field Bund,13.0226069,78.0006771,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_Doddashivara_Sonnahalli,fms63hfn,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Sonnahalli,2025-12-16,200,50,90,Between 8 to 40 years,50, Field Bund,,,,600.0,0.0,600.0
Karnataka_Kolar_Malur_Doddashivara_Vadaganahalli,fmxg5hxr,No,Approved,Karnataka,Kolar,Malur,Doddashivara,Vadaganahalli,2025-12-16,200,50,90,Between 8 to 40 years,50, Field Bund,13.0136736,77.9891226,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Hasandahalli_Bandahatti,fms4wx8w,No,Approved,Karnataka,Kolar,Malur,Hasandahalli,Bandahatti,2025-12-21,250,50,90,Between 8 to 40 years,50, Field Bund,12.8843725,77.9937071,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Hasandahalli_Byranadoddi,fmvdkmu9,Yes,Audit Approved,Karnataka,Kolar,Malur,Hasandahalli,Byranadoddi,2025-12-21,550,100,90,Between 8 to 40 years,50, Field Bund,12.8957601,77.9949484,Entry 4,1650.0,0.0,1650.0
Karnataka_Kolar_Malur_Hasandahalli_M.Hosahalli,fmge68h2,No,Approved,Karnataka,Kolar,Malur,Hasandahalli,M.Hosahalli,2025-12-19,350,50,90,Between 8 to 40 years,50, Field Bund,12.9035186,77.9976567,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Hasandahalli_Varadapura,fmb7vue9,No,Approved,Karnataka,Kolar,Malur,Hasandahalli,Varadapura,2025-12-21,300,50,90,Between 8 to 40 years,50, Field Bund,12.8941638,78.0006306,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Huladenahalli_Dinneri,fm1dkask,Yes,Audit Approved,Karnataka,Kolar,Malur,Huladenahalli,Dinneri,2025-12-19,600,200,90,Between 8 to 40 years,50, Field Bund,12.9442072,77.9791482,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Huladenahalli_Huladenahalli,fmgslan2,Yes,Audit Approved,Karnataka,Kolar,Malur,Huladenahalli,Huladenahalli,2025-12-20,600,150,90,Between 8 to 40 years,60, Field Bund,12.9589743,78.0260781,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Huladenahalli_Kurnahosahalli,fmo6i691,Yes,Audit Approved,Karnataka,Kolar,Malur,Huladenahalli,Kurnahosahalli,2025-12-20,650,200,90,Between 8 to 40 years,60, Field Bund,12.9585404,78.0090709,Entry 4,1950.0,0.0,1950.0
Karnataka_Kolar_Malur_Huladenahalli_Thirumalahatti,fm87amss,Yes,Audit Approved,Karnataka,Kolar,Malur,Huladenahalli,Thirumalahatti,2025-12-20,650,200,90,Between 8 to 40 years,60, Field Bund,12.9583071,77.9981992,Entry 4,1950.0,0.0,1950.0
Karnataka_Kolar_Malur_Huladenahalli_Thorahalli,fmo9dwfj,No,Approved,Karnataka,Kolar,Malur,Huladenahalli,Thorahalli,2025-12-20,150,50,90,Between 8 to 40 years,50, Field Bund,12.9423008,78.0351026,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_Hulimangala_Hosakote_Arasanahalli,fmwzxrsc,No,Approved,Karnataka,Kolar,Malur,Hulimangala Hosakote,Arasanahalli,2025-12-23,350,50,90,Between 8 to 40 years,50, Field Bund,12.9705845,77.8942416,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Hulimangala_Hosakote_Barugur,fm5nupkt,No,Approved,Karnataka,Kolar,Malur,Hulimangala Hosakote,Barugur,2025-12-23,200,50,90,Between 8 to 40 years,50, Field Bund,12.9533704,77.8825652,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Hulimangala_Hosakote_Hulimangalahosakote,fmyre3e2,No,Approved,Karnataka,Kolar,Malur,Hulimangala Hosakote,Hulimangalahosakote,2025-12-23,150,50,90,Between 8 to 40 years,50, Field Bund,12.9627074,77.8965678,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_Hungenahalli_Chikkakadathur,fm6kjxbr,No,Approved,Karnataka,Kolar,Malur,Hungenahalli,Chikkakadathur,2025-12-16,350,50,90,Between 8 to 40 years,60, Field Bund,13.0328128,77.9774596,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Hungenahalli_Doddakadathur,fmlp8tbr,No,Approved,Karnataka,Kolar,Malur,Hungenahalli,Doddakadathur,2025-12-16,400,100,90,Between 8 to 40 years,50, Field Bund,13.0239337,77.9672754,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_Hungenahalli_Obalapura,fmyztgcb,No,Approved,Karnataka,Kolar,Malur,Hungenahalli,Obalapura,2025-12-16,150,50,90,Between 8 to 40 years,50, Field Bund,13.0382606,77.9738481,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_K_G_Halli_Huligutte,fmzd76rb,No,Approved,Karnataka,Kolar,Malur,K G Halli,Huligutte,2025-12-11,250,50,90,Between 8 to 40 years,50, Field Bund,13.0338287,78.0847319,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_KG_halli_Ananthapur,fmjoufwh,No,Approved,Karnataka,Kolar,Malur,KG halli,Ananthapur,2025-12-11,400,100,90,Between 8 to 40 years,50, Field Bund,13.0279863,78.088066,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_KG_halli_Aniganahalli,fmhy8vjd,No,Approved,Karnataka,Kolar,Malur,KG halli,Aniganahalli,2025-12-11,350,50,50,Between 8 to 40 years,50, Field Bund,13.0199262,78.0963808,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_KG_halli_Kempasandra,fml6138w,No,Approved,Karnataka,Kolar,Malur,KG halli,Kempasandra,2025-12-11,700,200,90,Between 8 to 40 years,60, Field Bund,13.0134192,78.1044538,Entry 4,2100.0,0.0,2100.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Balleri,fmbaki9f,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Balleri,2025-12-11,300,50,90,Between 8 to 40 years,50, Field Bund,13.0097789,78.0837967,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Basapura,fmps8pl2,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Basapura,2025-12-11,550,150,90,Between 8 to 40 years,50, Field Bund,13.0143597,78.1150612,Entry 4,1650.0,0.0,1650.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Janganahalli,fmk8hih4,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Janganahalli,2025-12-11,300,50,90,Between 8 to 40 years,50, Field Bund,13.0094415,78.0799072,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Kadirenahalli,fm7fe98v,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Kadirenahalli,2025-12-11,300,50,90,Between 8 to 40 years,50, Field Bund,13.01111,78.0894441,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Karadagurki,fmc63vtv,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Karadagurki,2025-12-11,550,150,90,Between 8 to 40 years,50, Field Bund,13.0281034,78.0842709,Entry 4,1650.0,0.0,1650.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Obatti,fmeumn2i,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Obatti,2025-12-11,450,100,90,Between 8 to 40 years,50, Field Bund,13.017211,78.0904864,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Ullerahalli,fmlt0wzd,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Ullerahalli,2025-12-11,600,200,90,Between 8 to 40 years,50, Field Bund,13.0054058,78.1032633,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Kavala_Giriyana_Halli_Vurugurki,fmd2my2v,No,Approved,Karnataka,Kolar,Malur,Kavala Giriyana Halli,Vurugurki,2025-12-11,550,150,90,Between 8 to 40 years,60, Field Bund,13.0247219,78.0947207,Entry 4,1650.0,0.0,1650.0
Karnataka_Kolar_Malur_Kudiyanur_Byrasandra,fmebn5hi,No,Approved,Karnataka,Kolar,Malur,Kudiyanur,Byrasandra,2025-12-19,450,100,90,Between 8 to 40 years,50, Field Bund,12.9303837,77.9628581,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Malur_Kudiyanur_Kudiyanur,fmyui5el,Yes,Audit Approved,Karnataka,Kolar,Malur,Kudiyanur,Kudiyanur,2025-12-20,500,100,90,Between 8 to 40 years,50, Field Bund,12.9522201,77.9529856,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Malur_Kudiyanur_Manisettihalli,fml6cgho,No,Approved,Karnataka,Kolar,Malur,Kudiyanur,Manisettihalli,2025-12-19,450,100,90,Between 8 to 40 years,60, Field Bund,12.9416388,77.9730537,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Malur_Kudiyanur_Nariganahalli,fm3c4hkq,No,Approved,Karnataka,Kolar,Malur,Kudiyanur,Nariganahalli,2025-12-20,600,150,90,Between 8 to 40 years,60, Field Bund,12.9700721,77.962379,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Kudiyanur_Thuragalur,fm0vyj9i,No,Approved,Karnataka,Kolar,Malur,Kudiyanur,Thuragalur,2025-12-20,250,50,90,Between 8 to 40 years,50, Field Bund,12.9530317,77.966556,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Kudiyanur_Yarapasettihalli,fmti26do,No,Approved,Karnataka,Kolar,Malur,Kudiyanur,Yarapasettihalli,2025-12-20,250,50,90,Between 8 to 40 years,50, Field Bund,12.973281,77.9520815,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Kudiyanuru_Kudiyanuru_Dinne,fme3jkdm,No,Approved,Karnataka,Kolar,Malur,Kudiyanuru,Kudiyanuru Dinne,2025-12-20,350,50,90,Between 8 to 40 years,50, Field Bund,12.9470563,77.9624817,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Kudiyanuru_Ramanathapura,fmhlfafw,No,Approved,Karnataka,Kolar,Malur,Kudiyanuru,Ramanathapura,2025-12-19,300,50,90,Between 8 to 40 years,50, Field Bund,12.9358898,77.969952,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Lakkur_Kodur,fm930fg2,No,Approved,Karnataka,Kolar,Malur,Lakkur,Kodur,2025-12-16,300,50,90,Between 8 to 40 years,60, Field Bund,13.0036169,77.9715526,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Masthi_Masthi,fm9m5rbu,No,Approved,Karnataka,Kolar,Malur,Masthi,Masthi,2025-12-22,450,100,90,Between 8 to 40 years,50, Field Bund,12.8812988,77.9918522,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Malur_Nosagere_Huralagere,fmfmfp85,No,Approved,Karnataka,Kolar,Malur,Nosagere,Huralagere,2025-12-23,250,50,90,Between 8 to 40 years,50, Field Bund,12.9898935,77.9010054,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Nosagere_Kurandahalli,fmr4uo9j,No,Approved,Karnataka,Kolar,Malur,Nosagere,Kurandahalli,2025-12-23,150,50,90,Between 8 to 40 years,50, Field Bund,12.9811929,77.9094044,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_Nosagere_Madanahatti,fmujkvza,No,Approved,Karnataka,Kolar,Malur,Nosagere,Madanahatti,2025-12-23,350,50,90,Between 8 to 40 years,50, Field Bund,12.9873823,77.8875026,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Nosagere_Nosagere,fmyyfj7e,No,Approved,Karnataka,Kolar,Malur,Nosagere,Nosagere,2025-12-23,3500,1000,90,Between 8 to 40 years,50,Block Plantation,12.9841819,77.9270907,Entry 4,10500.0,0.0,10500.0
Karnataka_Kolar_Malur_Nosagere_Upavasapura,fm241scf,No,Approved,Karnataka,Kolar,Malur,Nosagere,Upavasapura,2025-12-23,250,50,90,Between 8 to 40 years,50, Field Bund,12.9807932,77.9017297,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Nutuve_Halepalya,fmzv9cir,No,Approved,Karnataka,Kolar,Malur,Nutuve,Halepalya,2025-12-11,600,200,90,Between 8 to 40 years,60, Field Bund,13.0146595,78.0977646,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Rajenahalli_Chikkakallahalli,fmimw9fp,No,Approved,Karnataka,Kolar,Malur,Rajenahalli,Chikkakallahalli,2025-12-19,200,50,90,Between 8 to 40 years,50, Field Bund,12.9120329,78.0011806,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Rajenahalli_Dodda_Iggalur,fmkwxwqu,No,Approved,Karnataka,Kolar,Malur,Rajenahalli,Dodda Iggalur,2025-12-19,600,200,90,Between 8 to 40 years,50, Field Bund,12.9282735,77.972188,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Rajenahalli_Doddakallahalli,fmsslgwp,Yes,Audit Approved,Karnataka,Kolar,Malur,Rajenahalli,Doddakallahalli,2025-12-19,2700,700,90,Between 8 to 40 years,60,Block Plantation,12.9217554,77.9929892,Entry 4,8100.0,0.0,8100.0
Karnataka_Kolar_Malur_Rajenahalli_Sonnappanahatti,fm5sfx17,No,Approved,Karnataka,Kolar,Malur,Rajenahalli,Sonnappanahatti,2025-12-20,300,100,90,Between 8 to 40 years,50, Field Bund,12.954017,77.9514151,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Santehalli_Channakal,fm5q9uv3,Yes,Audit Approved,Karnataka,Kolar,Malur,Santehalli,Channakal,2025-12-20,500,150,90,Between 8 to 40 years,50, Field Bund,12.9815735,77.9416805,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Malur_Santehalli_Dyapasandra,fmdw1qcb,No,Approved,Karnataka,Kolar,Malur,Santehalli,Dyapasandra,2025-12-17,400,100,90,Between 8 to 40 years,50, Field Bund,12.9807228,77.9572592,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_Santehalli_Mylandahalli,fmgoqkr8,No,Approved,Karnataka,Kolar,Malur,Santehalli,Mylandahalli,2025-12-20,750,250,90,Between 8 to 40 years,50, Field Bund,12.9584024,77.9601697,Entry 4,2250.0,0.0,2250.0
Karnataka_Kolar_Malur_Santehalli_Nidagatta,fmtftrek,No,Approved,Karnataka,Kolar,Malur,Santehalli,Nidagatta,2025-12-20,950,300,90,Between 8 to 40 years,60,Block Plantation,12.9549004,77.9830941,Entry 4,2850.0,0.0,2850.0
Karnataka_Kolar_Malur_Santehalli_Santhehalli,fmvdgsrr,No,Approved,Karnataka,Kolar,Malur,Santehalli,Santhehalli,2025-12-20,450,100,90,Between 8 to 40 years,50, Field Bund,12.9583078,77.9678536,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Malur_Santehalli_Thimmanayakanahalli,fm7ncs4o,No,Approved,Karnataka,Kolar,Malur,Santehalli,Thimmanayakanahalli,2025-12-17,200,50,80,Between 8 to 40 years,50, Field Bund,12.9760096,77.9637853,Entry 4,600.0,0.0,600.0
Karnataka_Kolar_Malur_Santehalli_Veerapura,fmcb7h2g,No,Approved,Karnataka,Kolar,Malur,Santehalli,Veerapura,2025-12-17,100,30,90,Between 8 to 40 years,50, Field Bund,12.9952161,77.9583383,Entry 1,300.0,0.0,300.0
Karnataka_Kolar_Malur_Tekal_Bandur_Agrahara,fmrltrcj,No,Approved,Karnataka,Kolar,Malur,Tekal,Bandur Agrahara,2025-12-11,350,50,90,Between 8 to 40 years,50, Field Bund,12.9944335,78.1100854,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Malur_Tekal_Veerakaputra,fm4v0ws4,No,Approved,Karnataka,Kolar,Malur,Tekal,Veerakaputra,2025-12-11,300,50,90,Between 8 to 40 years,50, Field Bund,13.0085586,78.1092154,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Malur_Thornahalli_Bellavi,fmelezxn,Yes,Audit Approved,Karnataka,Kolar,Malur,Thornahalli,Bellavi,2025-12-15,600,250,90,Between 8 to 40 years,50, Field Bund,13.0531012,77.923964,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Malur_Thornahalli_Dinnur,fmloi2gl,No,Approved,Karnataka,Kolar,Malur,Thornahalli,Dinnur,2025-12-15,50,10,90,Between 8 to 40 years,50, Field Bund,13.0615483,77.9230092,Entry 1,150.0,0.0,150.0
Karnataka_Kolar_Malur_Thornahalli_Gerupura,fmbgffzl,No,Approved,Karnataka,Kolar,Malur,Thornahalli,Gerupura,2025-12-15,150,50,80,Between 8 to 40 years,50, Field Bund,13.0762488,77.9272561,Entry 4,450.0,0.0,450.0
Karnataka_Kolar_Malur_Thornahalli_Seethanaikanahalli,fm2gkfn9,No,Approved,Karnataka,Kolar,Malur,Thornahalli,Seethanaikanahalli,2025-12-15,250,50,90,Between 8 to 40 years,50, Field Bund,13.0622936,77.927305,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Malur_Thrunasi_Krishnapura,fm4heiyo,No,Approved,Karnataka,Kolar,Malur,Thrunasi,Krishnapura,2025-12-22,400,100,90,Between 8 to 40 years,50, Field Bund,12.8677054,78.0040385,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_Thrunasi_Pichaguntrahalli,fml1gews,No,Approved,Karnataka,Kolar,Malur,Thrunasi,Pichaguntrahalli,2025-12-22,500,100,90,Between 8 to 40 years,50, Field Bund,12.8745345,78.0135222,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Malur_Trunsi_Nagadenahalli,fm6gnsbh,No,Approved,Karnataka,Kolar,Malur,Trunsi,Nagadenahalli,2025-12-22,400,100,90,Between 8 to 40 years,50, Field Bund,12.8651354,78.0128385,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Malur_masthi_Katharahalli,fmnf9don,Yes,Audit Approved,Karnataka,Kolar,Malur,masthi,Katharahalli,2025-12-21,2200,600,90,Between 8 to 40 years,60,Block Plantation,12.8798174,77.9843988,Entry 4,6600.0,0.0,6600.0
Karnataka_Kolar_Mulbagal_Agara_Mandikal,fmw9eobb,No,Approved,Karnataka,Kolar,Mulbagal,Agara,Mandikal,2025-11-21,550,100,90,Between 8 to 40 years,60, Field Bund,13.2526103,78.3796422,Entry 4,1650.0,0.0,1650.0
Karnataka_Kolar_Mulbagal_Agara_Veerasandra,fm37c3w0,No,Approved,Karnataka,Kolar,Mulbagal,Agara,Veerasandra,2025-12-03,450,100,90,Between 8 to 40 years,50, Field Bund,13.1500084,78.4556784,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Mulbagal_Alangur_Alangur,fmqjdys9,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Alangur,2025-12-03,600,200,90,Between 8 to 40 years,60, Field Bund,13.1534949,78.4623657,Entry 4,1800.0,0.0,1800.0
Karnataka_Kolar_Mulbagal_Alangur_Allalasandra,fme7zeg8,Yes,Audit Approved,Karnataka,Kolar,Mulbagal,Alangur,Allalasandra,2025-12-03,1000,350,90,Between 8 to 40 years,50, Field Bund,13.1861995,78.4246989,Entry 4,3000.0,0.0,3000.0
Karnataka_Kolar_Mulbagal_Alangur_Batrahalli,fm804fxj,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Batrahalli,2025-12-03,350,50,90,Between 8 to 40 years,50, Field Bund,13.1807971,78.4503174,Entry 4,1050.0,0.0,1050.0
Karnataka_Kolar_Mulbagal_Alangur_Mannenahalli,fmihvbx8,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Mannenahalli,2025-12-03,300,50,90,Between 8 to 40 years,50, Field Bund,13.1708683,78.457232,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Mulbagal_Alangur_Matsanahalli,fmelgsg7,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Matsanahalli,2025-12-03,400,100,90,Below 8 years,50, Field Bund,13.1640224,78.469836,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Mulbagal_Alangur_Palurahalli,fmgj3tu2,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Palurahalli,2025-12-03,250,50,90,Between 8 to 40 years,50, Field Bund,13.1589267,78.4753269,Entry 4,750.0,0.0,750.0
Karnataka_Kolar_Mulbagal_Alangur_Tatikal,fmcjhkbj,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Tatikal,2025-12-03,500,100,90,Between 8 to 40 years,50, Field Bund,13.1993866,78.4719508,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Mulbagal_Alangur_Yachana_Kogileri,fmpc6tdp,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Yachana Kogileri,2025-12-03,300,50,90,Between 8 to 40 years,50, Field Bund,13.1863861,78.4769412,Entry 4,900.0,0.0,900.0
Karnataka_Kolar_Mulbagal_Alangur_Yachanahalli,fm36xfkp,No,Approved,Karnataka,Kolar,Mulbagal,Alangur,Yachanahalli,2025-12-03,400,100,90,Between 8 to 40 years,50, Field Bund,13.1914498,78.4796412,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Mulbagal_Amblikal_Amblikal,fmov3uwx,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Amblikal,2025-12-04,450,100,90,Between 8 to 40 years,50, Field Bund,13.2199485,78.4567642,Entry 4,1350.0,0.0,1350.0
Karnataka_Kolar_Mulbagal_Amblikal_Balasandra,fmkjztlh,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Balasandra,2025-11-21,400,100,90,Between 8 to 40 years,50, Field Bund,13.2136962,78.4299346,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Mulbagal_Amblikal_Bevahalli,fm7kgq4r,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Bevahalli,2025-12-10,150,50,90,Between 8 to 40 years,50, Field Bund,13.1660682,78.3971642,Entry 1,450.0,0.0,450.0
Karnataka_Kolar_Mulbagal_Amblikal_Kunibande,fmn5s6nt,Yes,Audit Approved,Karnataka,Kolar,Mulbagal,Amblikal,Kunibande,2025-12-04,500,100,90,Between 8 to 40 years,50, Field Bund,13.2401611,78.4278736,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Mulbagal_Amblikal_Lakshmipuram,fmaefs27,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Lakshmipuram,2025-12-04,650,200,90,Between 8 to 40 years,60, Field Bund,13.2376207,78.4285101,Entry 4,1950.0,0.0,1950.0
Karnataka_Kolar_Mulbagal_Amblikal_M_Ramapura,fmpss1bd,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,M Ramapura,2025-12-04,400,100,90,Between 8 to 40 years,50, Field Bund,13.215316,78.4393919,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Mulbagal_Amblikal_Maraheru,fm4e3t8r,Yes,Audit Approved,Karnataka,Kolar,Mulbagal,Amblikal,Maraheru,2025-12-04,500,100,90,Between 8 to 40 years,50, Field Bund,13.2150333,78.4483354,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Mulbagal_Amblikal_Marandahalli,fmjcviza,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Marandahalli,2025-11-21,500,150,90,Between 8 to 40 years,50, Field Bund,13.2017115,78.4239973,Entry 4,1500.0,0.0,1500.0
Karnataka_Kolar_Mulbagal_Amblikal_Pujarihalli,fmlmmwrr,Yes,Audit Approved,Karnataka,Kolar,Mulbagal,Amblikal,Pujarihalli,2025-12-04,700,200,90,Between 8 to 40 years,50, Field Bund,13.2313598,78.4433608,Entry 4,2100.0,0.0,2100.0
Karnataka_Kolar_Mulbagal_Amblikal_Tathighattanadampalli,fm6tv5a4,Yes,Audit Approved,Karnataka,Kolar,Mulbagal,Amblikal,Tathighattanadampalli,2025-12-04,2000,600,90,Between 8 to 40 years,60,Block Plantation,13.2472143,78.4373806,Entry 4,6000.0,0.0,6000.0
Karnataka_Kolar_Mulbagal_Amblikal_Yaluvahalli,fmilg0dx,No,Approved,Karnataka,Kolar,Mulbagal,Amblikal,Yaluvahalli,2025-12-04,400,100,90,Between 8 to 40 years,90, Field Bund,13.2122729,78.4571573,Entry 4,1200.0,0.0,1200.0
Karnataka_Kolar_Mulbagal_Angondaballi_Gandhipura,fmo2g07y,No,Approved,Karnataka,Kolar,Mulbagal,Angondaballi,Gandhipura,2025-12-06,350,50,90,Between 8 to 40 years,50, Field Bund,13.0854003,78.3597015,Entry 4,1050.0,0.0,1050.0
